movie,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
2925,0.002152317880794702,10,0,0,1,0,0,0,0,2,0,0,0,0
3441,0.002152317880794702,9,0,0,1,2,0,24,0,93,0,0,0,0
3102,0.002152317880794702,7,0,0,0,0,0,2,0,24,0,0,0,0
1294,0.002152317880794702,10,0,0,1,0,0,0,0,0,0,0,0,0
3340,0.002152317880794702,7,0,0,0,0,0,0,0,0,0,0,0,0
3455,0.002152317880794702,11,0,0,0,0,0,0,0,0,0,0,0,0
2815,0.002152317880794702,17,0,0,0,2,0,0,0,0,0,0,0,0
2496,0.002152317880794702,12,0,0,0,0,0,0,0,0,0,0,0,0
2761,0.002152317880794702,9,0,0,0,0,0,0,0,0,0,0,0,0
2971,0.002152317880794702,15,0,0,3,0,0,0,0,0,0,0,0,0
2916,0.002152317880794702,12,0,0,0,0,0,0,0,0,0,0,0,0
981,0.002152317880794702,20,0,0,0,0,0,1,1,4,0,0,0,0
2515,0.002152317880794702,6,0,0,0,0,0,11,0,40,0,0,0,0
2824,0.002152317880794702,13,0,0,0,0,0,22,0,70,0,0,0,0
3259,0.002152317880794702,14,0,0,1,0,0,0,0,0,0,0,0,0
3304,0.002152317880794702,12,0,0,0,0,0,0,0,0,0,0,0,0
2792,0.002152317880794702,4,0,0,0,0,0,0,0,0,0,0,0,0
2533,0.002152317880794702,11,0,0,0,1,0,0,0,7,0,0,0,0
3153,0.002152317880794702,16,0,0,0,0,0,1,0,0,0,0,0,0
2244,0.002152317880794702,10,0,0,0,0,0,0,0,0,0,0,0,0
3438,0.002152317880794702,7,0,0,0,0,0,0,0,0,0,0,0,0
1997,0.002152317880794702,8,0,0,0,0,0,0,0,5,0,0,0,0
2588,0.002152317880794702,5,0,0,0,0,0,0,0,0,0,0,0,0
302,0.002152317880794702,17,0,0,0,0,0,0,0,0,0,0,0,0
3433,0.002152317880794702,6,0,0,0,0,0,0,0,0,0,0,0,0
3266,0.001986754966887417,10,0,0,0,3,0,70,0,322,0,0,0,0
2969,0.001986754966887417,14,0,0,0,0,0,0,0,0,0,0,0,0
3443,0.001986754966887417,15,0,0,0,0,0,0,0,0,0,0,0,0
1938,0.001986754966887417,10,0,0,0,8,0,0,0,0,0,0,0,0
1504,0.001986754966887417,6,0,0,0,0,0,0,0,0,0,3,0,0
3195,0.001986754966887417,11,0,0,0,0,0,0,0,0,0,0,0,0
2926,0.001986754966887417,10,0,0,1,0,0,0,0,160,0,0,0,0
3219,0.001986754966887417,13,0,0,0,1,0,0,0,0,0,0,0,0
3240,0.001986754966887417,23,0,0,1,0,0,0,0,0,0,0,0,0
2912,0.001986754966887417,9,0,0,2,0,0,10,0,3,0,0,0,0
2791,0.001986754966887417,5,0,0,1,0,0,0,0,2,0,0,0,0
3115,0.001986754966887417,8,0,0,0,0,0,0,0,35,0,0,0,0
3465,0.001986754966887417,9,0,0,0,40,0,0,1,2,0,0,0,0
3085,0.001986754966887417,4,0,0,0,0,0,0,0,0,0,0,0,0
3109,0.001986754966887417,17,0,0,0,0,0,0,0,0,0,0,0,0
3139,0.001986754966887417,17,0,0,1,0,0,0,0,0,0,0,0,0
2996,0.001986754966887417,15,0,0,0,0,0,0,0,0,0,0,0,0
3312,0.001986754966887417,11,0,0,0,0,0,0,0,1,0,0,0,0
3075,0.001986754966887417,9,0,0,0,3,0,0,0,0,0,0,0,0
2999,0.001986754966887417,5,0,0,0,0,0,0,0,9,0,0,0,0
3328,0.001986754966887417,10,0,0,0,1,0,0,0,0,0,0,0,0
3298,0.001986754966887417,16,0,0,0,0,0,0,0,0,0,0,0,0
3319,0.001986754966887417,9,0,0,0,0,0,0,0,0,0,0,0,0
3484,0.0018211920529801326,11,0,0,0,36,0,0,0,0,0,0,0,0
2589,0.0018211920529801326,7,0,0,0,0,0,0,0,0,0,0,0,0
3362,0.0018211920529801326,14,0,0,0,173,0,65,0,980,0,0,0,0
3065,0.0018211920529801326,10,0,0,0,0,0,0,0,0,0,0,0,0
2818,0.0018211920529801326,13,0,0,0,0,0,0,0,0,0,0,0,0
3410,0.0018211920529801326,8,0,0,1,0,0,0,0,0,0,0,0,0
3402,0.0018211920529801326,8,0,0,0,0,0,0,0,0,0,0,0,0
2864,0.0018211920529801326,10,0,0,0,0,0,0,0,0,0,0,0,0
3422,0.0018211920529801326,17,0,0,0,0,0,0,0,2,0,0,0,0
3081,0.0018211920529801326,12,0,0,4,70,0,0,8,0,0,0,0,0
2723,0.0018211920529801326,9,0,0,0,0,0,0,2,113,0,0,0,0
2851,0.0018211920529801326,19,0,0,2,0,0,0,0,0,0,0,0,0
3163,0.0018211920529801326,10,0,0,0,110,0,6,1,40,0,0,0,0
3217,0.0018211920529801326,9,0,0,1,0,0,0,0,0,0,0,0,0
3084,0.0018211920529801326,12,0,0,1,0,0,0,0,2,0,0,0,0
3472,0.0018211920529801326,10,0,0,0,1,0,0,0,8,0,0,0,0
3134,0.0018211920529801326,12,0,0,0,2,0,0,0,0,0,0,0,0
3296,0.0018211920529801326,9,0,0,0,0,0,0,0,0,0,0,0,0
3461,0.0018211920529801326,10,0,0,0,0,0,0,0,0,0,0,0,0
3000,0.0018211920529801326,10,0,0,0,0,0,22,0,503,0,0,0,0
3290,0.0018211920529801326,16,0,0,1,1,0,0,0,0,0,0,0,0
2936,0.0018211920529801326,6,0,0,6,0,0,0,0,0,0,0,0,0
3203,0.0018211920529801326,12,0,0,0,0,0,0,0,0,0,0,0,0
2991,0.0018211920529801326,10,0,0,0,0,0,0,0,0,0,0,0,0
3445,0.0018211920529801326,8,0,0,0,0,0,0,0,0,0,0,0,0
3385,0.0018211920529801326,8,0,0,0,0,0,0,0,1,0,0,0,0
2505,0.0016556291390728477,9,0,0,0,7,0,0,0,0,0,0,0,0
2749,0.0016556291390728477,18,0,0,0,0,0,0,0,2,0,0,0,0
227,0.0016556291390728477,10,0,0,1,0,0,0,0,0,0,0,0,0
3403,0.0016556291390728477,7,0,0,0,0,0,0,0,0,0,0,0,0
1493,0.0016556291390728477,13,0,0,1,0,0,0,0,11,0,0,0,0
3305,0.0016556291390728477,6,0,0,0,0,0,0,0,0,0,0,0,0
3301,0.0016556291390728477,9,0,0,0,0,0,0,0,3,0,0,0,0
3272,0.0016556291390728477,12,0,0,0,0,0,0,0,0,0,0,0,0
2603,0.0016556291390728477,5,0,0,0,0,0,0,0,8,0,0,0,0
2217,0.0016556291390728477,12,0,0,0,0,0,0,0,0,0,0,0,0
3288,0.0016556291390728477,10,0,0,0,0,0,0,0,0,0,0,0,0
3247,0.0016556291390728477,9,0,0,1,16,0,0,4,0,0,0,0,0
3426,0.0016556291390728477,12,0,0,0,0,0,0,0,0,0,0,0,0
3335,0.0016556291390728477,11,0,0,0,1,0,0,0,0,0,0,0,0
3157,0.0016556291390728477,7,0,0,0,8,0,0,0,1,0,0,0,0
3197,0.0016556291390728477,14,0,0,0,0,0,0,0,0,0,0,0,0
3456,0.0016556291390728477,13,0,0,1,0,0,0,0,0,0,0,0,0
3432,0.0016556291390728477,11,0,0,2,0,0,0,0,10,0,0,0,0
1632,0.0016556291390728477,11,0,0,0,0,0,0,0,0,0,0,0,0
3004,0.0016556291390728477,8,0,0,0,0,0,0,0,0,0,0,0,0
3427,0.0016556291390728477,11,0,0,0,3,0,0,0,0,0,0,0,0
2917,0.0016556291390728477,11,0,0,0,0,0,1,0,600,0,0,0,0
3035,0.0016556291390728477,9,0,0,6,0,0,0,0,0,0,0,0,0
3059,0.0016556291390728477,15,0,0,0,20,0,0,0,0,0,0,0,0
3578,0.0016556291390728477,8,0,0,0,0,0,0,0,0,0,0,0,0
3155,0.0016556291390728477,11,0,5,1,2,0,2,0,938,0,0,0,0
3086,0.0016556291390728477,8,0,0,0,0,0,0,0,0,0,0,0,0
3053,0.001490066225165563,2,0,0,0,0,0,0,0,33,0,0,0,0
3457,0.001490066225165563,15,0,43,0,140,0,14,0,1691,0,0,0,0
3442,0.001490066225165563,11,0,0,0,3,0,0,0,0,0,0,0,0
3193,0.001490066225165563,16,0,0,0,73,0,0,0,0,0,0,0,0
2986,0.001490066225165563,10,0,0,0,0,0,0,0,0,0,0,0,0
2260,0.001490066225165563,3,0,0,0,0,0,0,0,0,0,0,0,0
3152,0.001490066225165563,14,0,12,2,1,0,0,0,38,0,0,0,0
3553,0.001490066225165563,14,0,0,0,0,0,0,0,2,0,0,0,0
3490,0.001490066225165563,13,0,0,0,0,0,2,0,98,0,0,0,0
3172,0.001490066225165563,10,0,0,1,0,0,0,0,0,0,0,0,0
3168,0.001490066225165563,7,0,0,2,0,0,0,0,0,0,0,0,0
3037,0.001490066225165563,16,0,0,0,0,0,0,0,0,0,0,0,0
3307,0.001490066225165563,7,0,0,0,3,0,0,0,44,0,0,0,0
2921,0.001490066225165563,13,0,0,0,0,0,0,0,1,0,0,0,0
2985,0.001490066225165563,13,0,0,0,0,0,0,0,0,0,0,0,0
3273,0.001490066225165563,8,0,0,0,0,0,0,0,0,0,0,0,0
3405,0.001490066225165563,13,0,0,1,4,0,0,0,5,0,0,0,0
2915,0.001490066225165563,11,0,0,0,0,0,0,0,1,0,0,0,0
2814,0.001490066225165563,11,0,0,0,4,0,0,0,0,0,0,0,0
2859,0.001490066225165563,17,0,0,0,0,0,0,0,0,0,0,0,0
3239,0.001490066225165563,15,0,0,1,3,0,0,0,3,0,0,0,0
3412,0.001490066225165563,11,0,117,0,0,0,77,0,2923,0,0,0,0
3238,0.001490066225165563,12,0,0,6,0,0,0,0,45,0,0,0,0
3254,0.001490066225165563,13,0,0,0,0,0,0,0,2,0,0,0,0
3423,0.001490066225165563,15,0,0,0,6,0,0,0,0,0,0,0,0
3267,0.001490066225165563,13,0,0,0,0,0,0,0,0,0,0,0,0
3428,0.0013245033112582781,14,0,0,24,9,0,0,0,4,0,0,0,0
2457,0.0013245033112582781,10,0,0,3,0,0,0,0,0,0,0,0,0
3480,0.0013245033112582781,14,0,0,0,0,0,0,0,24,0,0,0,0
3306,0.0013245033112582781,21,0,0,0,10,0,0,0,0,0,0,0,0
2856,0.0013245033112582781,10,0,0,8,1,0,1,0,33,0,0,0,0
3255,0.0013245033112582781,10,0,0,0,0,0,0,0,3,0,0,0,0
3511,0.0013245033112582781,2,0,0,0,4,0,0,0,0,0,0,0,0
3263,0.0013245033112582781,15,0,0,0,0,0,0,0,0,0,0,0,0
2507,0.0013245033112582781,6,0,0,0,19,0,0,0,264,0,0,0,0
3419,0.0013245033112582781,11,0,0,0,4,0,0,0,1,0,0,0,0
3418,0.0013245033112582781,10,0,1396,47,39,0,35,0,2036,0,0,0,0
3323,0.0013245033112582781,9,0,0,1,1,0,0,0,0,0,0,0,0
3026,0.0013245033112582781,7,0,0,0,0,0,0,0,0,0,0,0,0
1758,0.0013245033112582781,8,0,0,1,0,0,0,0,0,0,0,0,0
3010,0.0013245033112582781,13,0,0,2,0,0,0,0,357,0,0,0,0
3104,0.0013245033112582781,8,0,0,0,15,0,0,0,2,0,0,0,0
3581,0.0013245033112582781,8,0,0,0,13,0,0,0,28,0,0,0,0
2070,0.0013245033112582781,11,0,0,0,0,0,0,0,0,0,0,0,0
3394,0.0013245033112582781,13,0,0,3,0,0,0,0,5,0,0,0,0
3282,0.0013245033112582781,11,0,0,1,0,0,0,0,0,0,0,0,0
3452,0.0013245033112582781,12,0,0,0,0,0,0,0,0,0,0,0,0
3322,0.0013245033112582781,12,0,0,0,0,0,0,0,0,0,0,0,0
3437,0.0013245033112582781,14,0,0,0,0,0,0,0,0,0,0,0,0
3329,0.0013245033112582781,10,0,0,0,0,0,2,0,3,0,0,0,0
2700,0.0013245033112582781,4,0,0,0,5,0,0,0,17,0,0,0,0
3400,0.0013245033112582781,8,0,0,0,2,0,0,0,0,0,0,0,0
3244,0.0013245033112582781,8,0,0,3,0,0,0,0,1,0,0,0,0
3430,0.0013245033112582781,11,0,0,0,0,0,0,0,0,0,0,0,0
3293,0.0013245033112582781,13,0,0,0,1,0,0,0,0,0,0,0,0
2485,0.0013245033112582781,15,0,0,1,0,0,0,0,0,0,0,0,0
2664,0.0013245033112582781,8,0,0,0,351,0,0,0,1,0,0,0,0
3178,0.0013245033112582781,12,0,0,2,1,0,7,0,264,0,0,0,0
3566,0.0013245033112582781,10,0,0,1,0,0,0,0,0,0,0,0,0
3588,0.0011589403973509935,11,0,0,0,6,0,0,0,0,0,0,0,0
3607,0.0011589403973509935,12,0,0,0,0,0,0,0,7,0,0,0,0
2428,0.0011589403973509935,9,0,0,0,3,0,0,0,0,0,0,0,0
3417,0.0011589403973509935,15,0,0,1,10,0,0,0,32,0,0,0,0
3554,0.0011589403973509935,6,0,5,6,143,0,0,0,274,0,0,0,0
3358,0.0011589403973509935,11,0,0,0,0,0,0,0,0,0,0,0,0
1807,0.0011589403973509935,7,0,0,0,627,0,0,0,0,0,0,0,0
3532,0.0011589403973509935,13,0,0,0,0,0,0,0,0,0,0,0,0
2129,0.0011589403973509935,11,0,0,0,0,0,0,0,0,0,0,0,0
3454,0.0011589403973509935,7,0,0,5,1,0,0,0,0,0,0,0,0
3380,0.0011589403973509935,9,0,0,0,9,0,0,0,12,0,0,0,0
3387,0.0011589403973509935,6,0,0,4,105,0,0,0,0,0,0,0,0
2027,0.0011589403973509935,10,0,0,0,232,0,0,1,0,0,0,0,0
3440,0.0011589403973509935,12,0,0,1,0,0,0,0,64,0,0,0,0
1910,0.0011589403973509935,8,0,0,0,0,0,0,0,0,0,0,0,0
2476,0.0011589403973509935,11,0,0,0,0,0,0,0,13,0,0,0,0
3377,0.0011589403973509935,7,0,0,0,605,0,0,0,35,0,0,0,0
3415,0.0011589403973509935,9,0,0,1,186,0,0,3,18,0,0,0,0
3289,0.0011589403973509935,7,0,0,0,0,0,0,0,12,0,0,0,0
3313,0.0011589403973509935,11,0,0,0,0,0,0,0,0,0,0,0,0
3149,0.0011589403973509935,11,0,0,0,18,0,0,0,0,0,0,0,0
3275,0.0011589403973509935,11,0,0,4,6,0,3,0,410,0,0,0,0
3089,0.0011589403973509935,12,0,0,1,0,0,0,0,0,0,0,0,0
3292,0.0011589403973509935,14,0,0,0,0,0,0,0,0,0,0,0,0
3242,0.0011589403973509935,9,0,0,3,6,0,0,1,0,0,0,0,0
3179,0.0011589403973509935,9,0,0,1,0,0,0,0,0,0,0,0,0
3156,0.0011589403973509935,8,0,0,0,0,0,0,0,0,0,0,0,0
3327,0.0011589403973509935,11,0,0,0,8,0,0,0,0,0,0,0,0
3049,0.0011589403973509935,12,0,56,9,103,0,0,0,2170,0,0,0,0
3185,0.0011589403973509935,12,0,0,0,0,0,0,0,0,0,0,0,0
2935,0.0011589403973509935,12,0,0,0,0,0,0,0,0,0,0,0,0
1362,0.0009933774834437086,17,0,0,1,0,0,0,0,0,0,0,0,0
3381,0.0009933774834437086,13,0,0,0,0,0,0,0,0,0,0,0,0
3592,0.0009933774834437086,7,0,0,1,2,0,0,0,0,0,0,0,0
3540,0.0009933774834437086,15,0,0,0,0,0,0,0,3,0,0,0,0
3192,0.0009933774834437086,16,0,0,1,0,0,0,0,0,0,0,0,0
3130,0.0009933774834437086,9,0,0,5,56,0,0,6,0,0,0,0,0
2656,0.0009933774834437086,7,0,0,0,0,0,0,0,0,0,0,0,0
3580,0.0009933774834437086,23,0,0,0,0,0,0,0,1,0,0,0,0
3579,0.0009933774834437086,7,0,0,0,0,0,0,0,0,0,0,0,0
3241,0.0009933774834437086,9,0,0,0,0,0,0,0,3,0,0,0,0
3530,0.0009933774834437086,8,0,0,2,154,0,0,0,0,0,0,0,0
3048,0.0009933774834437086,11,0,0,0,0,0,0,0,0,0,0,0,0
2803,0.0009933774834437086,8,0,0,0,34,0,0,0,0,0,0,0,0
3420,0.0009933774834437086,10,0,0,0,0,0,0,0,0,0,0,0,0
3560,0.0009933774834437086,10,0,0,1,11,0,0,0,0,0,0,0,0
3603,0.0009933774834437086,13,0,0,0,0,0,0,0,12,0,0,0,0
3434,0.0009933774834437086,13,0,0,0,0,0,0,0,0,0,0,0,0
3557,0.0009933774834437086,16,0,0,0,1,0,0,0,35,0,0,0,0
3493,0.0009933774834437086,14,0,0,3,1,0,0,0,6,0,0,0,0
3318,0.0009933774834437086,8,0,0,103,576,0,0,0,0,0,0,0,0
3549,0.0009933774834437086,8,0,0,0,7,0,0,0,0,0,0,0,0
3439,0.0009933774834437086,6,0,0,47,0,0,0,0,0,0,0,0,0
2408,0.0009933774834437086,8,0,0,0,200,0,0,0,0,0,0,0,0
3544,0.0009933774834437086,11,0,0,0,0,0,0,0,1,0,0,0,0
3360,0.0009933774834437086,8,0,0,0,0,0,0,0,0,0,0,0,0
2527,0.0009933774834437086,11,0,0,0,0,0,0,0,0,0,0,0,0
2404,0.0009933774834437086,7,0,0,0,23,0,0,4,0,0,0,0,0
3404,0.0008278145695364238,7,0,0,0,0,0,0,0,0,0,0,0,0
3349,0.0008278145695364238,15,0,0,3,19,0,0,0,5,0,0,0,0
3399,0.0008278145695364238,11,0,0,5,68,0,0,0,0,0,0,0,0
2905,0.0008278145695364238,11,0,5935,5,559,0,0,0,1302,0,0,0,0
2801,0.0008278145695364238,15,0,5449,2,528,0,1,0,3628,0,0,0,0
3200,0.0008278145695364238,4,0,0,10,349,0,0,0,0,0,0,0,0
3257,0.0008278145695364238,17,0,0,2,0,0,0,0,15,0,0,0,0
3351,0.0008278145695364238,9,0,0,1,0,0,0,0,0,0,0,0,0
3571,0.0008278145695364238,10,0,0,1,0,0,0,0,3,0,0,0,0
3021,0.0008278145695364238,10,0,0,0,2,0,0,0,61,0,0,0,0
3409,0.0008278145695364238,11,0,0,4,24,0,0,0,0,0,0,0,0
2804,0.0008278145695364238,11,0,0,1,0,0,0,0,47,0,0,0,0
3436,0.0008278145695364238,9,0,0,43,83,0,0,0,0,0,0,0,0
3414,0.0008278145695364238,10,0,0,0,94,0,0,2,176,0,0,0,0
2901,0.0008278145695364238,13,0,0,85,115,0,0,0,8,0,0,0,0
2813,0.0008278145695364238,15,0,0,0,25,0,0,0,8,0,0,0,0
3558,0.0008278145695364238,11,0,0,5,1,0,0,0,0,0,0,0,0
3350,0.0008278145695364238,13,0,0,0,0,0,0,0,0,0,0,0,0
3352,0.0008278145695364238,17,0,0,0,8,0,0,0,0,0,0,0,0
3269,0.0008278145695364238,8,0,0,0,0,0,0,0,0,0,0,0,0
3271,0.0008278145695364238,12,0,0,0,0,0,0,0,0,0,0,0,0
3369,0.0008278145695364238,7,0,0,0,0,0,0,0,59,0,0,0,0
3605,0.0008278145695364238,12,0,0,0,0,0,0,0,0,0,0,0,0
3127,0.0008278145695364238,9,0,0,0,0,0,0,0,1,0,0,0,0
2998,0.0008278145695364238,15,0,0,12,0,0,0,0,0,0,0,0,0
2684,0.0008278145695364238,10,0,0,0,58,0,0,0,8,0,0,0,0
3375,0.0008278145695364238,12,0,0,53,0,0,0,0,0,0,0,0,0
3228,0.0008278145695364238,12,0,0,0,7,0,0,0,0,0,0,0,0
3334,0.0008278145695364238,6,0,0,12,0,0,0,0,0,0,0,0,0
3593,0.0008278145695364238,11,0,28,38,29,0,0,0,2134,0,0,0,0
3611,0.0008278145695364238,23,0,0,0,391,0,0,0,3,0,0,0,0
3382,0.0008278145695364238,9,0,0,0,4,0,0,0,0,0,0,0,0
3383,0.0008278145695364238,9,0,2,1,18,0,0,0,117,0,0,0,0
3612,0.0008278145695364238,8,0,0,2,0,0,0,0,0,0,0,0,0
3285,0.0008278145695364238,10,0,0,0,0,0,0,0,0,0,0,0,0
2766,0.0008278145695364238,8,0,0,3,3,0,0,0,0,0,0,0,0
3388,0.0008278145695364238,11,0,0,27,413,0,0,3,0,0,0,0,0
3320,0.0008278145695364238,8,0,5,192,0,0,0,0,247,0,0,0,0
3368,0.0008278145695364238,12,0,0,0,0,0,0,0,0,0,0,0,0
3690,0.0006622516556291391,0,0,3,30,34,0,0,0,0,0,0,0,0
3664,0.0006622516556291391,11,0,0,1,76,0,0,0,4,0,0,0,0
3216,0.0006622516556291391,6,0,0,0,214,0,0,0,0,0,0,0,0
3408,0.0006622516556291391,6,0,0,3,0,0,0,0,28,0,0,0,0
3444,0.0006622516556291391,11,0,0,3,0,0,0,0,0,0,0,0,0
3529,0.0006622516556291391,12,0,0,0,1,0,0,0,1,0,0,0,0
3449,0.0006622516556291391,11,0,0,15,1,0,0,0,0,0,0,0,0
3523,0.0006622516556291391,11,0,0,0,95,0,0,0,0,0,0,0,0
2987,0.0006622516556291391,12,0,0,0,12,0,0,0,0,0,0,0,0
3458,0.0006622516556291391,6,0,0,0,0,0,0,0,0,0,0,0,0
3519,0.0006622516556291391,19,0,0,0,1,0,0,0,0,0,0,0,0
3505,0.0006622516556291391,14,0,0,2,0,0,0,0,6,0,0,0,0
3494,0.0006622516556291391,12,0,0,13,0,0,0,0,0,0,0,0,0
3492,0.0006622516556291391,11,0,0,16,88,0,0,0,0,0,0,0,0
3050,0.0006622516556291391,16,0,0,3,1048,0,0,0,0,0,0,0,0
3488,0.0006622516556291391,17,0,0,2,0,0,0,0,0,0,0,0,0
3474,0.0006622516556291391,8,0,1,41,344,0,0,0,289,0,0,0,0
3476,0.0006622516556291391,14,0,0,2,0,0,0,0,0,0,0,0,0
3453,0.0006622516556291391,11,0,1,5,0,0,0,0,0,0,0,0,0
1809,0.0006622516556291391,10,0,0,3,973,0,0,1,1,0,0,0,0
2886,0.0006622516556291391,10,0,0,4,0,0,0,0,0,0,0,0,0
3587,0.0006622516556291391,13,0,0,0,0,0,0,0,0,0,0,0,0
3331,0.0006622516556291391,12,0,0,198,0,0,0,0,0,0,0,0,0
3625,0.0006622516556291391,9,0,0,320,0,0,0,0,0,0,0,0,0
3321,0.0006622516556291391,16,0,0,89,0,0,0,0,0,0,0,0,0
3617,0.0006622516556291391,4,0,0,3,18,0,0,0,0,0,0,0,0
3613,0.0006622516556291391,14,0,0,1,0,0,0,0,0,0,0,0,0
3314,0.0006622516556291391,8,0,0,3,0,0,0,0,0,0,0,0,0
2221,0.0006622516556291391,9,0,0,24,0,0,0,0,4,0,0,0,0
3364,0.0006622516556291391,14,0,0,0,0,0,0,0,0,0,0,0,0
3431,0.0006622516556291391,11,0,0,1,2,0,0,0,0,0,0,0,0
3647,0.0006622516556291391,7,0,0,23,0,0,0,0,0,0,0,0,0
3291,0.0006622516556291391,9,0,0,104,0,0,0,0,0,0,0,0,0
3595,0.0006622516556291391,6,0,0,22,379,0,0,0,0,0,0,0,0
3106,0.0006622516556291391,14,0,319,1,817,0,0,3,322,0,0,0,0
3598,0.0006622516556291391,11,0,0,2,122,0,0,0,0,0,0,0,0
2820,0.0006622516556291391,9,0,0,0,0,0,0,0,0,0,0,0,0
2786,0.0006622516556291391,6,0,0,20,165,0,0,0,6,0,0,0,0
3573,0.0006622516556291391,11,0,0,7,70,0,0,0,1,0,0,0,0
2865,0.0006622516556291391,14,0,0,0,0,0,0,0,317,0,0,0,0
3256,0.0006622516556291391,5,0,0,0,0,0,0,0,0,0,0,0,0
3548,0.0006622516556291391,7,0,0,8,73,0,0,0,0,0,0,0,0
3551,0.0006622516556291391,10,0,0,0,0,0,0,0,0,0,0,0,0
3582,0.0006622516556291391,10,0,0,0,198,0,0,0,0,0,0,0,0
3424,0.0006622516556291391,10,0,0,1,0,0,0,0,0,0,0,0,0
3672,0.0004966887417218543,10,0,0,60,138,0,0,0,0,0,0,0,0
3481,0.0004966887417218543,6,0,6,8,7,0,0,0,38,0,0,0,0
3631,0.0004966887417218543,13,0,0,39,434,0,0,0,0,0,0,0,0
3628,0.0004966887417218543,9,0,0,0,0,0,0,0,0,0,0,0,0
3636,0.0004966887417218543,11,0,11,152,173,0,0,0,2,0,0,0,0
3619,0.0004966887417218543,9,0,0,162,50,0,0,0,0,0,0,0,0
3561,0.0004966887417218543,6,0,0,0,0,0,0,0,0,0,0,0,0
3498,0.0004966887417218543,9,0,0,0,0,0,0,0,0,0,0,0,0
3500,0.0004966887417218543,10,0,0,852,0,0,0,0,0,0,0,0,0
3508,0.0004966887417218543,13,0,0,926,621,0,0,0,0,0,0,0,0
3509,0.0004966887417218543,18,0,0,0,45,0,0,0,0,0,0,0,0
3052,0.0004966887417218543,12,0,2,410,0,0,0,0,96,0,0,0,0
3565,0.0004966887417218543,12,0,0,470,747,0,0,0,0,0,0,0,0
3520,0.0004966887417218543,16,0,0,3,0,0,0,0,0,0,0,0,0
3606,0.0004966887417218543,9,0,0,14,0,0,0,0,0,0,0,0,0
3574,0.0004966887417218543,10,0,0,132,423,0,0,0,0,0,0,0,0
3528,0.0004966887417218543,10,0,0,70,0,0,0,0,0,0,0,0,0
3485,0.0004966887417218543,9,0,6040,0,2314,0,0,0,1106,0,0,0,0
3634,0.0004966887417218543,7,0,0,1,0,0,0,0,0,0,0,0,0
2994,0.0004966887417218543,10,0,0,4,81,0,0,0,0,0,0,0,0
3469,0.0004966887417218543,12,0,0,0,0,0,0,0,30,0,0,0,0
3297,0.0004966887417218543,7,0,0,6,0,0,0,0,0,0,0,0,0
3446,0.0004966887417218543,14,0,0,4,0,0,0,0,0,0,0,0,0
3371,0.0004966887417218543,10,0,0,2,0,0,0,0,0,0,0,0,0
2207,0.0004966887417218543,8,0,0,5,319,0,0,0,0,0,0,0,0
3303,0.0004966887417218543,15,0,0,32,0,0,0,0,0,0,0,0,0
1948,0.0004966887417218543,10,0,0,32,0,0,0,0,0,0,0,0,0
3391,0.0004966887417218543,5,0,0,6,4,0,0,0,0,0,0,0,0
2562,0.0004966887417218543,8,0,5986,87,343,0,0,0,77,0,0,0,0
3356,0.0004966887417218543,11,0,0,0,12,0,0,0,0,0,0,0,0
3464,0.0004966887417218543,7,0,0,3,62,0,0,0,0,0,0,0,0
3372,0.0004966887417218543,11,0,0,0,0,0,0,0,0,0,0,0,0
3470,0.0004966887417218543,12,0,0,394,1090,0,0,0,0,0,0,0,0
2903,0.0004966887417218543,10,0,0,0,0,0,0,0,0,0,0,0,0
3246,0.0004966887417218543,14,0,0,19,265,0,0,0,0,0,0,0,0
3243,0.0004966887417218543,14,0,0,5,471,0,0,0,0,0,0,0,0
2407,0.0004966887417218543,7,0,0,4,0,0,0,0,0,0,0,0,0
3236,0.0004966887417218543,20,0,0,12,0,0,0,0,0,0,0,0,0
3279,0.0004966887417218543,18,0,0,5,0,0,0,0,0,0,0,0,0
3425,0.0004966887417218543,15,0,0,0,0,0,0,0,0,0,0,0,0
3396,0.0004966887417218543,13,0,5957,201,3577,0,0,0,1567,0,0,0,0
3339,0.0004966887417218543,12,0,80,60,693,0,0,0,77,0,0,0,0
3407,0.00033112582781456954,12,0,0,0,0,0,0,0,0,0,0,0,0
3655,0.00033112582781456954,10,0,0,0,0,0,0,0,0,0,0,0,0
3091,0.00033112582781456954,15,0,0,0,244,0,0,0,6,0,0,0,0
3656,0.00033112582781456954,8,0,0,0,0,0,0,0,0,0,0,0,0
3572,0.00033112582781456954,9,0,0,232,0,0,0,0,0,0,0,0,0
3684,0.00033112582781456954,0,0,0,227,0,0,0,0,0,0,0,0,0
3568,0.00033112582781456954,8,0,0,4,87,0,0,0,3,0,0,0,0
3147,0.00033112582781456954,8,0,0,1,27,0,0,0,0,0,0,0,0
3564,0.00033112582781456954,10,0,6037,98,533,0,17,0,5828,0,0,0,0
3562,0.00033112582781456954,4,0,0,0,0,0,0,0,0,0,0,0,0
3413,0.00033112582781456954,8,0,0,14,292,0,0,0,0,0,0,0,0
2812,0.00033112582781456954,6,0,0,2,0,0,0,0,1,0,0,0,0
3659,0.00033112582781456954,12,0,0,0,0,0,0,0,0,0,0,0,0
3151,0.00033112582781456954,11,0,6021,2,545,0,0,0,2542,0,0,0,0
